,Unnamed: 0,operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
4895,4896,sell,apartment,|Argentina|Capital Federal|Nu�ez|,"-34.549461,-58.471556",179000.0,USD,2714069.6,179000.0,,65.0,,2753.846154,,3.0,,http://nunez.properati.com.ar/10mea_venta_departamentos_saavedra_balcon_lavadero_toilette_luminoso_impecable_re-max-total-v
4911,4912,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5830691,-58.4481004",90000.0,USD,1364616.0,90000.0,46.0,43.0,1956.521739,2093.023256,,1.0,,http://palermo.properati.com.ar/y3om_venta_departamentos_palermo_balcon_piscina_deborah-sosa-inversiones-inmobiliarias_akn
4912,4913,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5620246,-58.4580944",180000.0,USD,2729232.0,180000.0,82.0,79.0,2195.121951,2278.481013,1.0,4.0,2200.0,http://belgrano.properati.com.ar/11w3w_venta_departamentos_belgrano_luminoso_fera-cancellieri-propiedades
4918,4919,sell,apartment,|Argentina|Capital Federal|,,129000.0,USD,1955949.6,129000.0,,55.0,,2345.454545,,3.0,,http://capital-federal.properati.com.ar/sb6x_venta_departamentos_boedo
4927,4928,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6306674,-58.4534846",145000.0,USD,2198548.0,145000.0,55.0,50.0,2636.363636,2900.0,,2.0,2500.0,http://caballito.properati.com.ar/y0aa_venta_departamentos_caballito_amenities_neturban
4938,4939,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5786879,-58.4573579",88000.0,USD,1334291.2,88000.0,46.0,46.0,1913.043478,1913.043478,,1.0,,http://belgrano.properati.com.ar/xawj_venta_departamentos_bs-as-g-b-a-zona-norte
4942,4943,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.595346,-58.441408",276500.0,USD,4192403.6,276500.0,,90.0,,3072.222222,,4.0,,http://villa-crespo.properati.com.ar/12snw_venta_departamentos_villa-crespo_balcon_suite_gimnasio_parrilla_piscina_toilette_garage_amenities_placard_subte-linea-b_re-max-splendid
4951,4952,sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.6235,-58.404180217",1443000.0,ARS,1438994.84,94905.48,46.0,42.0,2063.162609,34357.14286,,2.0,,http://san-cristobal.properati.com.ar/11d80_venta_departamentos_san-cristobal_garage_lone-lighthouse_d9p
4957,4958,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5719003943,-58.4744939153",183300.0,USD,2779267.92,183300.0,94.0,61.0,1950.0,3004.918033,,2.0,,http://villa-urquiza.properati.com.ar/xx1j_venta_departamentos_villa-urquiza_parrilla_terraza_toilette_garage_lexinton-propiedades_cbn
4962,4963,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5933706,-58.4422322",78100.0,USD,1184183.44,78100.0,40.0,35.0,1952.5,2231.428571,,1.0,,http://villa-crespo.properati.com.ar/10j4d_venta_departamentos_villa-crespo_balcon_baulera_garage_migliorisi-propiedades_cy0
4969,4970,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.58751,-58.510665",146000.0,USD,2213710.4,146000.0,,67.0,,2179.104478,,2.0,,http://villa-devoto.properati.com.ar/11xsw_venta_departamentos_villa-devoto_balcon_parrilla_patio_terraza_toilette_lujoso_garage_placard_aire-acondicionado_devoto
4972,4973,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5843603,-58.453461",125000.0,USD,1895300.0,125000.0,,60.0,,2083.333333,,2.0,,http://chacarita.properati.com.ar/11srm_venta_departamentos_chacarita_avenida-federico-lacroze_baulera_lavadero_parrilla_terraza_luminoso_re-max-central
4975,4976,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.593335,-58.442214",76184.0,USD,1155132.28,76184.0,,34.0,,2240.705882,,1.0,,http://villa-crespo.properati.com.ar/oki2_venta_departamentos_villa-crespo_justo-juan-b-av-_2300
4980,4981,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5758276,-58.4951948",80000.0,USD,1212992.0,80000.0,37.0,35.0,2162.162162,2285.714286,,1.0,,http://villa-urquiza.properati.com.ar/zsro_venta_departamentos_villa-urquiza_luminoso_garage_nucifora-propiedades_cro
4999,5000,sell,apartment,|Argentina|Capital Federal|San Nicol�s|,"-34.60615,-58.379495",84500.0,USD,1281222.8,84500.0,46.0,42.0,1836.956522,2011.904762,,,,http://san-nicolas.properati.com.ar/10oz5_venta_departamentos_san-nicolas_balcon_lavadero_luminoso_amoblado_amenities_placard_vaira-propiedades
5014,5015,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5663095,-58.4703235",93000.0,USD,1410103.2,93000.0,37.0,37.0,2513.513514,2513.513514,,2.0,1244.0,http://belgrano.properati.com.ar/yyfk_venta_departamentos_belgrano_garage_cabildo-500
5016,5017,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.595916,-58.408314",93975.0,USD,1424886.54,93975.0,,31.0,,3031.451613,,1.0,,http://recoleta.properati.com.ar/114n4_venta_departamentos_recoleta_piscina_sum_terraza_garage_belgrano
5027,5028,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.560245,-58.44525",127000.0,USD,1925624.8,127000.0,,48.0,,2645.833333,,3.0,,http://belgrano.properati.com.ar/12e2n_venta_departamentos_belgrano_baulera_lavadero_patio_terraza_luminoso_vista_placard_re-max-express
5035,5036,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6173646,-58.4620706",1610559.0,ARS,1606088.89,105925.77,47.0,42.0,2253.739787,38346.64286,,1.0,,http://caballito.properati.com.ar/zsi9_venta_departamentos_caballito_balcon_nucifora-propiedades_crr
5039,5040,sell,apartment,|Argentina|Capital Federal|Liniers|,"-34.6414216,-58.5276695",125000.0,USD,1895300.0,125000.0,70.0,70.0,1785.714286,1785.714286,,3.0,300.0,http://liniers.properati.com.ar/12kih_venta_departamentos_liniers_balcon_lavadero_luminoso_impecable_placard_niro-brokers
5051,5052,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5783349,-58.4235097",104000.0,USD,1576889.6,104000.0,41.0,33.0,2536.585366,3151.515152,,2.0,1450.0,http://palermo.properati.com.ar/v838_venta_departamentos_palermo_fray-justo-santamaria-de-oro_2500
5052,5053,sell,apartment,|Argentina|Capital Federal|Nu�ez|,"-34.5493342,-58.4543951",118000.0,USD,1789163.2,118000.0,41.0,36.0,2878.04878,3277.777778,,1.0,850.0,http://nunez.properati.com.ar/ysi1_venta_departamentos_nunez_luminoso_vista_estrenar_ziade-realty
5058,5059,sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6125496,-58.4329772",148847.0,USD,2256877.75,148847.0,72.0,58.0,2067.319444,2566.327586,,2.0,,http://almagro.properati.com.ar/11yju_venta_departamentos_almagro_balcon_home54
5076,5077,sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.6234204,-58.4122482",144000.0,USD,2183385.6,144000.0,75.0,70.0,1920.0,2057.142857,,,,http://boedo.properati.com.ar/11m85_venta_departamentos_boedo_balcon_suite_parrilla_piscina_garage_amenities_stigliano-correa-srl
5083,5084,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5729256,-58.4799238",149000.0,USD,2259197.6,149000.0,0.0,42.0,,3547.619048,,2.0,2000.0,http://villa-urquiza.properati.com.ar/11ksy_venta_departamentos_villa-urquiza_balcon_baulera_hidromasaje_lavadero_parrilla_piscina_sum_terraza_lujoso_garage_aire-acondicionado_grupo-mega-rivada
5087,5088,sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6312846,-58.4679579",73000.0,USD,1106855.2,73000.0,46.0,42.0,1586.956522,1738.095238,,2.0,1500.0,http://flores.properati.com.ar/10rnf_venta_departamentos_flores_balcon_gimnasio_lavadero_parrilla_quincho_toilette_luminoso_sauna_amenities_placard_korn-emprendimientos
5091,5092,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.583376,-58.4729872",75000.0,USD,1137180.0,75000.0,35.0,35.0,2142.857143,2142.857143,,1.0,1200.0,http://villa-urquiza.properati.com.ar/102yj_venta_departamentos_villa-urquiza_garage_estrenar_belgrano-chico-propiedades_bo4
5093,5094,sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.602763873,-58.4331898201",135000.0,USD,2046924.0,135000.0,78.0,70.0,1730.769231,1928.571429,,,,http://almagro.properati.com.ar/f250_venta_departamento_almagro
5100,5101,sell,apartment,|Argentina|Capital Federal|Nu�ez|,,146000.0,USD,2213710.4,146000.0,0.0,68.0,,2147.058824,,4.0,3200.0,http://nunez.properati.com.ar/103vb_venta_departamentos_nunez_lavadero_vista_placard_ruiz-propiedades_cd6
5107,5108,sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.623632,-58.378348",110000.0,USD,1667864.0,110000.0,70.0,70.0,1571.428571,1571.428571,,3.0,,http://san-telmo.properati.com.ar/10m2g_venta_departamentos_san-telmo_luminoso_de-nichilo-propiedades
5109,5110,sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.620556,-58.371667",1193200.0,ARS,1189888.29,78476.25,36.0,32.0,2179.895833,37287.5,,1.0,,http://san-telmo.properati.com.ar/zspo_venta_departamentos_san-telmo_garage_nucifora-propiedades_crr
5117,5118,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6148483,-58.4604643",101808.0,USD,1543653.61,101808.0,40.0,35.0,2545.2,2908.8,,1.0,,http://caballito.properati.com.ar/11y2j_venta_departamentos_caballito_lujoso_amenities_nucifora-propiedades_crr
5121,5122,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5989732,-58.4290863",105000.0,USD,1592052.0,105000.0,50.0,43.0,2100.0,2441.860465,,,,http://villa-crespo.properati.com.ar/11rkk_venta_departamentos_villa-crespo_balcon_placard_rodrigo-propiedades
5125,5126,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.607026,-58.442438",137000.0,USD,2077248.8,137000.0,48.0,42.0,2854.166667,3261.904762,,2.0,,http://caballito.properati.com.ar/10b2d_venta_departamentos_caballito_lavadero_parrilla_piscina_sum_lujoso_garage_migliorisi-propiedades_cy3
5127,5128,sell,apartment,|Argentina|Capital Federal|Floresta|,,80000.0,USD,1212992.0,80000.0,54.0,37.0,1481.481481,2162.162162,,,,http://floresta.properati.com.ar/eaj6_venta_departamento_floresta
5135,5136,sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.637261,-58.36907",1370290.0,ARS,1366486.73,90123.38,49.0,44.0,1839.252653,31142.95455,,2.0,,http://barracas.properati.com.ar/11hg0_venta_departamentos_barracas_balcon_parrilla_piscina_sum_luminoso_garage_amenities_placard_aire-acondicionado_di-mitrio-inmobiliaria_90i
5137,5138,sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.637834,-58.503098",165000.0,USD,2501796.0,165000.0,,86.0,,1918.604651,,3.0,,http://villa-luro.properati.com.ar/ykfc_venta_departamentos_floresta_balcon_baulera_parrilla_quincho_sum_garage_amenities_placard_aire-acondicionado_re-max-urbana
5141,5142,sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.632917,-58.370265",127000.0,USD,1925624.8,127000.0,,56.0,,2267.857143,,2.0,,http://barracas.properati.com.ar/10xp8_venta_departamentos_parque-patricios_balcon_suite_jardin_parrilla_piscina_toilette_garage_amenities_estrenar_re-max-total-v
5147,5148,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5564958379,-58.4890118641",100200.0,USD,1519272.48,100200.0,55.0,47.0,1821.818182,2131.914894,1.0,,,http://villa-urquiza.properati.com.ar/zh6i_venta_departamentos_villa-urquiza_machain_3900_suite_toilette_garage_solimano-dal-pos-inmuebles-la-lucila
5150,5151,sell,apartment,|Argentina|Capital Federal|Coghlan|,"-34.5742368234,-58.4725524607",115000.0,USD,1743676.0,115000.0,50.0,48.0,2300.0,2395.833333,1.0,,,http://coghlan.properati.com.ar/zu3w_venta_departamentos_coghlan_holmberg_1900_parrilla_piscina_garage_amenities_estrenar_fortabat-julie
5153,5154,sell,apartment,|Argentina|Capital Federal|Centro / Microcentro|,"-34.6046743299,-58.4019804129",120000.0,USD,1819488.0,120000.0,70.0,70.0,1714.285714,1714.285714,,3.0,,http://centro-microcentro.properati.com.ar/10iul_venta_departamentos_centro-microcentro_luminoso_garage_victorino-de-la-plaza_d03
5171,5172,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.562086,-58.448357",270000.0,USD,4093848.0,270000.0,,77.0,,3506.493506,6.0,3.0,,http://belgrano.properati.com.ar/12rmp_venta_departamentos_belgrano_garage_impecable_subte-linea-d_belgrano
5173,5174,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5936671,-58.4452762",75000.0,USD,1137180.0,75000.0,34.0,34.0,2205.882353,2205.882353,5.0,2.0,1300.0,http://chacarita.properati.com.ar/12io6_venta_departamentos_chacarita_balcon_luminoso_garage_impecable_placard_subte-linea-b_eduardo-bertolotti-propiedades
5175,5176,sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6288527962,-58.4677935278",1348000.0,ARS,1344258.65,88657.38,39.0,35.0,2273.266154,38514.28571,,1.0,,http://flores.properati.com.ar/11d7v_venta_departamentos_flores_luminoso_lone-lighthouse_d9p
5189,5190,sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6213248919,-58.3741378784",69000.0,USD,1046205.6,69000.0,38.0,35.0,1815.789474,1971.428571,,1.0,1.0,http://san-telmo.properati.com.ar/12ibp_venta_departamentos_san-telmo_patio_aire-acondicionado_subte-linea-c_at-buenos-aires_az9
5193,5194,sell,apartment,|Argentina|Capital Federal|Centro / Microcentro|,"-34.598987,-58.376997",85000.0,USD,1288804.0,85000.0,,42.0,,2023.809524,2.0,2.0,,http://centro-microcentro.properati.com.ar/100u6_venta_departamentos_balvanera_luminoso_amoblado_re-max-central
5200,5201,sell,apartment,|Argentina|Capital Federal|Retiro|,"-34.596431,-58.379939",165000.0,USD,2501796.0,165000.0,,69.0,,2391.304348,7.0,3.0,,http://retiro.properati.com.ar/11yo9_venta_departamentos_retiro_terraza_toilette_luminoso_garage_placard_re-max-ayres-ii
5204,5205,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.578829,-58.479238",99800.0,USD,1513207.52,99800.0,,44.0,,2268.181818,,2.0,,http://villa-urquiza.properati.com.ar/100jq_venta_departamentos_villa-santa-rita_balcon_sum_terraza_re-max-city
5217,5218,sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6225465508,-58.4614326603",135000.0,USD,2046924.0,135000.0,78.0,78.0,1730.769231,1730.769231,,4.0,,http://flores.properati.com.ar/zpcj_venta_departamentos_flores_lavadero_toilette_garage_placard_hogarfe-inmobiliaria
5218,5219,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5970138957,-58.4341279413",184000.0,USD,2789881.6,184000.0,106.0,99.0,1735.849057,1858.585859,1.0,4.0,,http://villa-crespo.properati.com.ar/111pe_venta_departamentos_villa-crespo_scalabrini-ortiz-raul-av-_723_suite_lavadero_patio_dependencias_placard_aire-acondicionado_eduardo-bertolotti-propiedades
5236,5237,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6303559,-58.4516335321",84000.0,USD,1273641.6,84000.0,35.0,31.0,2400.0,2709.677419,,1.0,600.0,http://caballito.properati.com.ar/11d1q_venta_departamentos_caballito_baires-apartments_bo8
5239,5240,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5627120494,-58.4576464929",159000.0,USD,2410821.6,159000.0,75.0,63.0,2120.0,2523.809524,1.0,,,http://belgrano.properati.com.ar/vi95_venta_departamentos_belgrano_ciudad-de-la-paz_2100
5252,5253,sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6251184,-58.3767435",95000.0,USD,1440428.0,95000.0,53.0,50.0,1792.45283,1900.0,,,,http://san-telmo.properati.com.ar/nudk_venta_departamentos_san-telmo
5253,5254,sell,apartment,|Argentina|Capital Federal|Parque Avellaneda|,"-34.6627068247,-58.4704475068",60000.0,USD,909744.0,60000.0,57.0,57.0,1052.631579,1052.631579,,3.0,800.0,http://parque-avellaneda.properati.com.ar/z2yc_venta_departamentos_parque-avellaneda_luminoso_placard_alejandro-brana-bienes-raices
5265,5266,sell,apartment,|Argentina|Capital Federal|Villa del Parque|,"-34.5942724,-58.4949974",110000.0,USD,1667864.0,110000.0,52.0,48.0,2115.384615,2291.666667,,,,http://villa-del-parque.properati.com.ar/12m5n_venta_departamentos_villa-del-parque_balcon_lavadero_sum_amenities_aire-acondicionado_inmobiliaria-calot
5267,5268,sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6168109,-58.4258977",75000.0,USD,1137180.0,75000.0,40.0,31.0,1875.0,2419.354839,2.0,,200.0,http://almagro.properati.com.ar/11wrh_venta_departamentos_almagro_lavadero_terraza_luminoso_aris-propiedades
5268,5269,sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6062543713,-58.4028183069",99000.0,USD,1501077.6,99000.0,,61.0,,1622.95082,,,,http://balvanera.properati.com.ar/106ic_venta_departamentos_balvanera_balcon_lavadero_toilette_dependencias_amoblado_amenities_vaira-propiedades
5272,5273,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6371937,-58.4391081",115000.0,USD,1743676.0,115000.0,70.0,70.0,1642.857143,1642.857143,,,,http://caballito.properati.com.ar/w2g0_venta_departamentos_caballito
5275,5276,sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.6304352,-58.4265762",230000.0,USD,3487352.0,230000.0,130.0,90.0,1769.230769,2555.555556,,4.0,,http://boedo.properati.com.ar/12r93_venta_departamentos_boedo_terraza_subte-linea-e_urbanuzprop_cnu
5276,5277,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.623511,-58.509718",84500.0,USD,1281222.8,84500.0,,44.0,,1920.454545,,2.0,,http://villa-devoto.properati.com.ar/11les_venta_departamentos_monte-castro_balcon_lavadero_aire-acondicionado_re-max-premium-ii
5278,5279,sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.602018189,-58.4312446717",92000.0,USD,1394940.8,92000.0,48.0,39.0,1916.666667,2358.974359,,2.0,800.0,http://almagro.properati.com.ar/10nao_venta_departamentos_almagro_lavadero_patio_luminoso_electrogeno_placard_aire-acondicionado_losa-radiante_embassy-net
5280,5281,sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.623749,-58.502625",75600.0,USD,1146277.44,75600.0,,42.0,,1800.0,3.0,2.0,,http://villa-luro.properati.com.ar/zyiy_venta_departamentos_velez-sarsfield_balcon_estrenar_re-max-ayres
5317,5318,sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6036554,-58.4167791",109000.0,USD,1652701.6,109000.0,53.0,53.0,2056.603774,2056.603774,,3.0,,http://almagro.properati.com.ar/ydnk_venta_departamentos_almagro_vestidor_luminoso_mb-inmobiliaria-sa
5319,5320,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.571477,-58.4813",205000.0,USD,3108292.0,205000.0,,79.0,,2594.936709,1.0,3.0,,http://villa-urquiza.properati.com.ar/12g06_venta_departamentos_villa-urquiza_balcon_baulera_lavadero_piscina_garage_aire-acondicionado_subte-linea-b_re-max-oeste
5340,5341,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6031267,-58.4410494",93500.0,USD,1417684.4,93500.0,41.0,36.0,2280.487805,2597.222222,,1.0,,http://villa-crespo.properati.com.ar/12iw0_venta_departamentos_villa-crespo_balcon_baulera_hidromasaje_parrilla_piscina_terraza_garage_amoblado_placard_aire-acondicionado_subte-linea-b_le-bleu
5351,5352,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.588209,-58.420379",159900.0,USD,2424467.76,159900.0,,65.0,,2460.0,,4.0,,http://palermo.properati.com.ar/107er_venta_departamentos_palermo_balcon_lavadero_vista_placard_re-max-central
5352,5353,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.59475,-58.4398737",154500.0,USD,2342590.8,154500.0,70.0,65.0,2207.142857,2376.923077,2.0,3.0,600.0,http://villa-crespo.properati.com.ar/npt0_venta_departamentos_villa-crespo_serrano_700
5377,5378,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5572395,-58.4649269",118000.0,USD,1789163.2,118000.0,35.0,33.0,3371.428571,3575.757576,,1.0,1300.0,http://belgrano.properati.com.ar/12iut_venta_departamentos_belgrano_garage_subte-linea-d_le-bleu
5398,5399,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5804119,-58.4295334",197000.0,USD,2986992.8,197000.0,77.0,69.0,2558.441558,2855.072464,4.0,,,http://palermo.properati.com.ar/z32n_venta_departamentos_palermo_balcon_jardin_parrilla_terraza_garage_lepore-propiedades
5401,5402,sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.605789,-58.419346",80000.0,USD,1212992.0,80000.0,,35.0,,2285.714286,,2.0,,http://almagro.properati.com.ar/10c88_venta_departamentos_boedo_balcon_garage_re-max-norte
5415,5416,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6150122,-58.4421941",177000.0,USD,2683744.8,177000.0,60.0,55.0,2950.0,3218.181818,,3.0,2060.0,http://caballito.properati.com.ar/xu1u_venta_departamentos_caballito_baulera_lujoso_garage
5418,5419,sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.6130871,-58.3813599",83000.0,USD,1258479.2,83000.0,40.0,37.0,2075.0,2243.243243,,,,http://monserrat.properati.com.ar/12m7e_venta_departamentos_monserrat_balcon_gimnasio_lavadero_parrilla_garage_subte-linea-a_subte-linea-e_subte-linea-c_inmobiliaria-calot
